Date,month,year,Local Site Name,County,mean_latitude,mean_longitude,Ozone,PM 2.5
2025-08-14,8,2025,Linville Falls,Avery,35.972347,-81.933072,27.0,19.0
2025-08-14,8,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,37.0,23.0
2025-08-14,8,2025,Millbrook School,Wake,35.856111,-78.574167,27.0,35.0
2025-08-14,8,2025,Old High School,Swain,35.498711,-83.310242,17.0,23.0
2025-08-14,8,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,23.0,31.0
2025-08-14,8,2025,Rockwell,Rowan,35.551868,-80.395039,27.0,30.0
2025-08-14,8,2025,West Johnston Co.,Johnston,35.59095,-78.4622,31.0,38.0
2025-08-15,8,2025,Bryson City,Swain,35.434767,-83.442133,30.0,29.0
2025-08-15,8,2025,Castle Hayne,New Hanover,34.364167,-77.838611,20.0,25.0
2025-08-15,8,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,46.0,37.0
2025-08-15,8,2025,Durham Armory,Durham,36.0329550008979,-78.904037,39.0,25.5
2025-08-15,8,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,43.0,
2025-08-15,8,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,42.0,36.0
2025-08-15,8,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,44.0,42.0
2025-08-15,8,2025,Leggett,Edgecombe,35.988278,-77.5843,30.0,29.0
2025-08-15,8,2025,Linville Falls,Avery,35.972347,-81.933072,29.0,
2025-08-15,8,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,38.0,33.0
2025-08-15,8,2025,Millbrook School,Wake,35.856111,-78.574167,36.0,43.0
2025-08-15,8,2025,Old High School,Swain,35.498711,-83.310242,26.0,36.0
2025-08-15,8,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,24.0,24.0
2025-08-15,8,2025,Rockwell,Rowan,35.551868,-80.395039,44.0,37.0
2025-08-15,8,2025,West Johnston Co.,Johnston,35.59095,-78.4622,43.0,39.0
2025-08-16,8,2025,Bryson City,Swain,35.434767,-83.442133,24.0,38.0
2025-08-16,8,2025,Castle Hayne,New Hanover,34.364167,-77.838611,20.0,28.5
2025-08-16,8,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,45.0,51.0
2025-08-16,8,2025,Durham Armory,Durham,36.0329550008979,-78.904037,32.0,27.0
2025-08-16,8,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,39.0,
2025-08-16,8,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,43.0,51.0
2025-08-16,8,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,45.0,52.0
2025-08-16,8,2025,Leggett,Edgecombe,35.988278,-77.5843,34.0,42.0
2025-08-16,8,2025,Linville Falls,Avery,35.972347,-81.933072,26.0,
2025-08-16,8,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,36.0,46.0
2025-08-16,8,2025,Millbrook School,Wake,35.856111,-78.574167,30.0,51.0
2025-08-16,8,2025,Old High School,Swain,35.498711,-83.310242,24.0,41.0
2025-08-16,8,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,31.0,32.0
2025-08-16,8,2025,Rockwell,Rowan,35.551868,-80.395039,38.0,51.0
2025-08-16,8,2025,West Johnston Co.,Johnston,35.59095,-78.4622,32.0,46.0
2025-08-17,8,2025,Bryson City,Swain,35.434767,-83.442133,29.0,45.0
2025-08-17,8,2025,Castle Hayne,New Hanover,34.364167,-77.838611,32.0,40.5
2025-08-17,8,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,37.0,52.5
2025-08-17,8,2025,Durham Armory,Durham,36.0329550008979,-78.904037,39.0,33.5
2025-08-17,8,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,42.0,38.0
2025-08-17,8,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,45.0,51.5
2025-08-17,8,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,37.0,53.5
2025-08-17,8,2025,Leggett,Edgecombe,35.988278,-77.5843,35.0,46.0
2025-08-17,8,2025,Linville Falls,Avery,35.972347,-81.933072,38.0,51.0
2025-08-17,8,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,37.0,49.0
2025-08-17,8,2025,Millbrook School,Wake,35.856111,-78.574167,39.0,51.5
2025-08-17,8,2025,Old High School,Swain,35.498711,-83.310242,29.0,46.0
2025-08-17,8,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,35.0,46.0
2025-08-17,8,2025,Rockwell,Rowan,35.551868,-80.395039,40.0,44.0
2025-08-17,8,2025,West Johnston Co.,Johnston,35.59095,-78.4622,40.0,55.0
2025-08-18,8,2025,Bryson City,Swain,35.434767,-83.442133,30.0,47.0
2025-08-18,8,2025,Castle Hayne,New Hanover,34.364167,-77.838611,35.0,45.0
2025-08-18,8,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,46.0,47.0
2025-08-18,8,2025,Durham Armory,Durham,36.0329550008979,-78.904037,36.0,29.5
2025-08-18,8,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,38.0,
2025-08-18,8,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,43.0,52.0
2025-08-18,8,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,46.0,51.0
2025-08-18,8,2025,Leggett,Edgecombe,35.988278,-77.5843,38.0,52.0
2025-08-18,8,2025,Linville Falls,Avery,35.972347,-81.933072,32.0,
2025-08-18,8,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,36.0,48.0
2025-08-18,8,2025,Millbrook School,Wake,35.856111,-78.574167,38.0,53.0
2025-08-18,8,2025,Old High School,Swain,35.498711,-83.310242,30.0,43.0
2025-08-18,8,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,32.0,53.0
2025-08-18,8,2025,Rockwell,Rowan,35.551868,-80.395039,44.0,49.0
2025-08-18,8,2025,West Johnston Co.,Johnston,35.59095,-78.4622,39.0,52.0
2025-08-19,8,2025,Bryson City,Swain,35.434767,-83.442133,29.0,37.0
2025-08-19,8,2025,Castle Hayne,New Hanover,34.364167,-77.838611,25.0,46.0
2025-08-19,8,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,,36.0
2025-08-19,8,2025,Durham Armory,Durham,36.0329550008979,-78.904037,22.0,10.5
2025-08-19,8,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,36.0,
2025-08-19,8,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,41.0,42.0
2025-08-19,8,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,35.0,37.0
2025-08-19,8,2025,Leggett,Edgecombe,35.988278,-77.5843,22.0,20.0
2025-08-19,8,2025,Linville Falls,Avery,35.972347,-81.933072,29.0,
2025-08-19,8,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,25.0,26.0
2025-08-19,8,2025,Millbrook School,Wake,35.856111,-78.574167,22.0,28.0
2025-08-19,8,2025,Old High School,Swain,35.498711,-83.310242,31.0,38.0
2025-08-19,8,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,20.0,22.0
2025-08-19,8,2025,Rockwell,Rowan,35.551868,-80.395039,36.0,39.0
2025-08-19,8,2025,West Johnston Co.,Johnston,35.59095,-78.4622,25.0,26.0
2025-08-20,8,2025,Bryson City,Swain,35.434767,-83.442133,26.0,27.0
2025-08-20,8,2025,Castle Hayne,New Hanover,34.364167,-77.838611,16.0,23.5
2025-08-20,8,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,36.0,44.0
2025-08-20,8,2025,Durham Armory,Durham,36.0329550008979,-78.904037,29.0,12.5
2025-08-20,8,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,36.0,29.0
2025-08-20,8,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,41.0,43.0
2025-08-20,8,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,32.0,43.0
2025-08-20,8,2025,Leggett,Edgecombe,35.988278,-77.5843,20.0,23.0
2025-08-20,8,2025,Linville Falls,Avery,35.972347,-81.933072,31.0,38.0
2025-08-20,8,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,25.0,32.0
2025-08-20,8,2025,Millbrook School,Wake,35.856111,-78.574167,24.0,30.5
2025-08-20,8,2025,Old High School,Swain,35.498711,-83.310242,29.0,30.0
2025-08-20,8,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,19.0,22.0
2025-08-20,8,2025,Rockwell,Rowan,35.551868,-80.395039,35.0,35.0
2025-08-20,8,2025,West Johnston Co.,Johnston,35.59095,-78.4622,24.0,28.0
2025-08-21,8,2025,Bryson City,Swain,35.434767,-83.442133,29.0,29.0
2025-08-21,8,2025,Castle Hayne,New Hanover,34.364167,-77.838611,23.0,26.0
2025-08-21,8,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,35.0,35.0
2025-08-21,8,2025,Durham Armory,Durham,36.0329550008979,-78.904037,28.0,14.0
2025-08-21,8,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,32.0,
2025-08-21,8,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,39.0,42.0
2025-08-21,8,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,38.0,35.0
2025-08-21,8,2025,Leggett,Edgecombe,35.988278,-77.5843,25.0,23.0
2025-08-21,8,2025,Linville Falls,Avery,35.972347,-81.933072,24.0,
2025-08-21,8,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,31.0,25.0
2025-08-21,8,2025,Millbrook School,Wake,35.856111,-78.574167,24.0,31.0
2025-08-21,8,2025,Old High School,Swain,35.498711,-83.310242,23.0,33.0
2025-08-21,8,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,23.0,23.0
2025-08-21,8,2025,Rockwell,Rowan,35.551868,-80.395039,36.0,36.0
2025-08-21,8,2025,West Johnston Co.,Johnston,35.59095,-78.4622,25.0,31.0
2025-08-22,8,2025,Bryson City,Swain,35.434767,-83.442133,29.0,32.0
2025-08-22,8,2025,Castle Hayne,New Hanover,34.364167,-77.838611,29.0,17.5
2025-08-22,8,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,31.0,24.0
2025-08-22,8,2025,Durham Armory,Durham,36.0329550008979,-78.904037,33.0,10.5
2025-08-22,8,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,27.0,
2025-08-22,8,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,25.0,16.0
2025-08-22,8,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,32.0,23.0
2025-08-22,8,2025,Leggett,Edgecombe,35.988278,-77.5843,34.0,26.0
2025-08-22,8,2025,Linville Falls,Avery,35.972347,-81.933072,31.0,
2025-08-22,8,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,27.0,19.0
2025-08-22,8,2025,Millbrook School,Wake,35.856111,-78.574167,28.0,30.0
2025-08-22,8,2025,Old High School,Swain,35.498711,-83.310242,32.0,34.0
2025-08-22,8,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,34.0,16.0
2025-08-22,8,2025,Rockwell,Rowan,35.551868,-80.395039,27.0,26.0
2025-08-22,8,2025,West Johnston Co.,Johnston,35.59095,-78.4622,30.0,25.0
2025-08-23,8,2025,Bryson City,Swain,35.434767,-83.442133,22.0,30.0
2025-08-23,8,2025,Castle Hayne,New Hanover,34.364167,-77.838611,32.0,18.5
2025-08-23,8,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,31.0,33.0
2025-08-23,8,2025,Durham Armory,Durham,36.0329550008979,-78.904037,40.0,26.0
2025-08-23,8,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,34.0,12.0
2025-08-23,8,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,31.0,34.5
2025-08-23,8,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,35.0,36.0
2025-08-23,8,2025,Leggett,Edgecombe,35.988278,-77.5843,32.0,29.0
2025-08-23,8,2025,Linville Falls,Avery,35.972347,-81.933072,30.0,28.0
2025-08-23,8,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,32.0,32.0
2025-08-23,8,2025,Millbrook School,Wake,35.856111,-78.574167,34.0,38.5
2025-08-23,8,2025,Old High School,Swain,35.498711,-83.310242,,25.5
2025-08-23,8,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,31.0,29.0
2025-08-23,8,2025,Rockwell,Rowan,35.551868,-80.395039,29.0,32.0
2025-08-23,8,2025,West Johnston Co.,Johnston,35.59095,-78.4622,33.0,38.0
2025-08-24,8,2025,Bryson City,Swain,35.434767,-83.442133,29.0,31.0
2025-08-24,8,2025,Castle Hayne,New Hanover,34.364167,-77.838611,24.0,20.0
2025-08-24,8,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,34.0,33.0
2025-08-24,8,2025,Durham Armory,Durham,36.0329550008979,-78.904037,35.0,21.5
2025-08-24,8,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,31.0,
2025-08-24,8,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,46.0,36.0
2025-08-24,8,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,39.0,39.0
2025-08-24,8,2025,Leggett,Edgecombe,35.988278,-77.5843,27.0,32.0
2025-08-24,8,2025,Linville Falls,Avery,35.972347,-81.933072,30.0,
2025-08-24,8,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,40.0,44.0
2025-08-24,8,2025,Millbrook School,Wake,35.856111,-78.574167,28.0,41.0
2025-08-24,8,2025,Old High School,Swain,35.498711,-83.310242,,28.0
2025-08-24,8,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,27.0,27.0
2025-08-24,8,2025,Rockwell,Rowan,35.551868,-80.395039,39.0,35.0
2025-08-24,8,2025,West Johnston Co.,Johnston,35.59095,-78.4622,26.0,38.0
2025-08-25,8,2025,Bryson City,Swain,35.434767,-83.442133,31.0,18.0
2025-08-25,8,2025,Castle Hayne,New Hanover,34.364167,-77.838611,31.0,28.5
2025-08-25,8,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,35.0,27.0
2025-08-25,8,2025,Durham Armory,Durham,36.0329550008979,-78.904037,39.0,27.5
2025-08-25,8,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,31.0,
2025-08-25,8,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,45.0,32.0
2025-08-25,8,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,37.0,30.0
2025-08-25,8,2025,Leggett,Edgecombe,35.988278,-77.5843,33.0,34.0
2025-08-25,8,2025,Linville Falls,Avery,35.972347,-81.933072,34.0,
2025-08-25,8,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,37.0,24.0
2025-08-25,8,2025,Millbrook School,Wake,35.856111,-78.574167,38.0,43.0
2025-08-25,8,2025,Old High School,Swain,35.498711,-83.310242,31.0,26.0
2025-08-25,8,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,36.0,41.0
2025-08-25,8,2025,Rockwell,Rowan,35.551868,-80.395039,37.0,26.0
2025-08-25,8,2025,West Johnston Co.,Johnston,35.59095,-78.4622,43.0,41.0
2025-08-26,8,2025,Bryson City,Swain,35.434767,-83.442133,32.0,22.0
2025-08-26,8,2025,Castle Hayne,New Hanover,34.364167,-77.838611,35.0,38.0
2025-08-26,8,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,37.0,23.0
2025-08-26,8,2025,Durham Armory,Durham,36.0329550008979,-78.904037,38.0,26.0
2025-08-26,8,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,34.0,17.0
2025-08-26,8,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,41.0,34.0
2025-08-26,8,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,39.0,29.0
2025-08-26,8,2025,Leggett,Edgecombe,35.988278,-77.5843,32.0,31.0
2025-08-26,8,2025,Linville Falls,Avery,35.972347,-81.933072,37.0,24.0
2025-08-26,8,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,36.0,23.0
2025-08-26,8,2025,Millbrook School,Wake,35.856111,-78.574167,36.0,31.5
2025-08-26,8,2025,Old High School,Swain,35.498711,-83.310242,31.0,17.0
2025-08-26,8,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,33.0,32.0
2025-08-26,8,2025,Rockwell,Rowan,35.551868,-80.395039,39.0,25.0
2025-08-26,8,2025,West Johnston Co.,Johnston,35.59095,-78.4622,33.0,31.0
2025-08-27,8,2025,Bryson City,Swain,35.434767,-83.442133,33.0,20.0
2025-08-27,8,2025,Castle Hayne,New Hanover,34.364167,-77.838611,38.0,33.0
2025-08-27,8,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,40.0,24.0
2025-08-27,8,2025,Durham Armory,Durham,36.0329550008979,-78.904037,42.0,27.5
2025-08-27,8,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,34.0,
2025-08-27,8,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,45.0,29.0
2025-08-27,8,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,43.0,29.0
2025-08-27,8,2025,Leggett,Edgecombe,35.988278,-77.5843,39.0,38.0
2025-08-27,8,2025,Linville Falls,Avery,35.972347,-81.933072,37.0,
2025-08-27,8,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,36.0,24.0
2025-08-27,8,2025,Millbrook School,Wake,35.856111,-78.574167,39.0,26.0
2025-08-27,8,2025,Old High School,Swain,35.498711,-83.310242,30.0,15.0
2025-08-27,8,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,39.0,33.0
2025-08-27,8,2025,Rockwell,Rowan,35.551868,-80.395039,41.0,24.0
2025-08-27,8,2025,West Johnston Co.,Johnston,35.59095,-78.4622,40.0,39.0
2025-08-28,8,2025,Bryson City,Swain,35.434767,-83.442133,33.0,23.0
2025-08-28,8,2025,Castle Hayne,New Hanover,34.364167,-77.838611,40.0,33.0
2025-08-28,8,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,47.0,43.0
2025-08-28,8,2025,Durham Armory,Durham,36.0329550008979,-78.904037,48.0,34.5
2025-08-28,8,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,45.0,
2025-08-28,8,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,45.0,46.0
2025-08-28,8,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,54.0,42.0
2025-08-28,8,2025,Leggett,Edgecombe,35.988278,-77.5843,42.0,34.0
2025-08-28,8,2025,Linville Falls,Avery,35.972347,-81.933072,41.0,
2025-08-28,8,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,45.0,39.0
2025-08-28,8,2025,Millbrook School,Wake,35.856111,-78.574167,44.0,42.0
2025-08-28,8,2025,Old High School,Swain,35.498711,-83.310242,33.0,18.0
2025-08-28,8,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,40.0,39.0
2025-08-28,8,2025,Rockwell,Rowan,35.551868,-80.395039,44.0,46.0
2025-08-28,8,2025,West Johnston Co.,Johnston,35.59095,-78.4622,42.0,36.0
2025-08-29,8,2025,Bryson City,Swain,35.434767,-83.442133,35.0,32.0
2025-08-29,8,2025,Castle Hayne,New Hanover,34.364167,-77.838611,45.0,42.0
2025-08-29,8,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,42.0,38.5
2025-08-29,8,2025,Durham Armory,Durham,36.0329550008979,-78.904037,44.0,36.0
2025-08-29,8,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,44.0,21.0
2025-08-29,8,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,49.0,48.5
2025-08-29,8,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,44.0,45.0
2025-08-29,8,2025,Leggett,Edgecombe,35.988278,-77.5843,41.0,41.0
2025-08-29,8,2025,Linville Falls,Avery,35.972347,-81.933072,39.0,23.0
2025-08-29,8,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,44.0,38.0
2025-08-29,8,2025,Millbrook School,Wake,35.856111,-78.574167,43.0,44.0
2025-08-29,8,2025,Old High School,Swain,35.498711,-83.310242,29.0,23.5
2025-08-29,8,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,43.0,41.0
2025-08-29,8,2025,Rockwell,Rowan,35.551868,-80.395039,46.0,40.0
2025-08-29,8,2025,West Johnston Co.,Johnston,35.59095,-78.4622,46.0,48.0
2025-08-30,8,2025,Bryson City,Swain,35.434767,-83.442133,33.0,41.0
2025-08-30,8,2025,Castle Hayne,New Hanover,34.364167,-77.838611,37.0,41.5
2025-08-30,8,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,44.0,36.0
2025-08-30,8,2025,Durham Armory,Durham,36.0329550008979,-78.904037,42.0,33.0
2025-08-30,8,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,41.0,
2025-08-30,8,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,44.0,52.0
2025-08-30,8,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,43.0,39.0
2025-08-30,8,2025,Leggett,Edgecombe,35.988278,-77.5843,38.0,31.0
2025-08-30,8,2025,Linville Falls,Avery,35.972347,-81.933072,32.0,
2025-08-30,8,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,39.0,36.0
2025-08-30,8,2025,Millbrook School,Wake,35.856111,-78.574167,39.0,43.0
2025-08-30,8,2025,Old High School,Swain,35.498711,-83.310242,28.0,23.0
2025-08-30,8,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,38.0,43.0
2025-08-30,8,2025,Rockwell,Rowan,35.551868,-80.395039,42.0,42.0
2025-08-30,8,2025,West Johnston Co.,Johnston,35.59095,-78.4622,42.0,45.0
2025-08-31,8,2025,Bryson City,Swain,35.434767,-83.442133,32.0,36.0
2025-08-31,8,2025,Castle Hayne,New Hanover,34.364167,-77.838611,37.0,23.5
2025-08-31,8,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,41.0,34.0
2025-08-31,8,2025,Durham Armory,Durham,36.0329550008979,-78.904037,40.0,26.5
2025-08-31,8,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,31.0,
2025-08-31,8,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,37.0,40.0
2025-08-31,8,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,43.0,34.0
2025-08-31,8,2025,Leggett,Edgecombe,35.988278,-77.5843,40.0,27.0
2025-08-31,8,2025,Linville Falls,Avery,35.972347,-81.933072,31.0,
2025-08-31,8,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,36.0,27.0
2025-08-31,8,2025,Millbrook School,Wake,35.856111,-78.574167,38.0,28.0
2025-08-31,8,2025,Old High School,Swain,35.498711,-83.310242,31.0,27.0
2025-08-31,8,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,42.0,16.0
2025-08-31,8,2025,Rockwell,Rowan,35.551868,-80.395039,37.0,28.0
2025-08-31,8,2025,West Johnston Co.,Johnston,35.59095,-78.4622,38.0,23.0
2025-09-01,9,2025,Bryson City,Swain,35.434767,-83.442133,31.0,38.0
2025-09-01,9,2025,Castle Hayne,New Hanover,34.364167,-77.838611,31.0,19.5
2025-09-01,9,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,40.0,26.5
2025-09-01,9,2025,Durham Armory,Durham,36.0329550008979,-78.904037,37.0,23.0
2025-09-01,9,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,39.0,22.0
2025-09-01,9,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,39.0,30.5
2025-09-01,9,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,40.0,25.5
2025-09-01,9,2025,Leggett,Edgecombe,35.988278,-77.5843,34.0,21.0
2025-09-01,9,2025,Linville Falls,Avery,35.972347,-81.933072,36.0,21.0
2025-09-01,9,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,34.0,22.0
2025-09-01,9,2025,Millbrook School,Wake,35.856111,-78.574167,31.0,23.5
2025-09-01,9,2025,Old High School,Swain,35.498711,-83.310242,24.0,26.0
2025-09-01,9,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,32.0,18.0
2025-09-01,9,2025,Rockwell,Rowan,35.551868,-80.395039,38.0,24.0
2025-09-01,9,2025,West Johnston Co.,Johnston,35.59095,-78.4622,33.0,31.0
2025-09-02,9,2025,Bryson City,Swain,35.434767,-83.442133,29.0,31.0
2025-09-02,9,2025,Castle Hayne,New Hanover,34.364167,-77.838611,30.0,20.0
2025-09-02,9,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,44.0,24.0
2025-09-02,9,2025,Durham Armory,Durham,36.0329550008979,-78.904037,39.0,25.5
2025-09-02,9,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,35.0,
2025-09-02,9,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,43.0,34.0
2025-09-02,9,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,44.0,23.0
2025-09-02,9,2025,Leggett,Edgecombe,35.988278,-77.5843,31.0,21.0
2025-09-02,9,2025,Linville Falls,Avery,35.972347,-81.933072,31.0,
2025-09-02,9,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,36.0,22.0
2025-09-02,9,2025,Millbrook School,Wake,35.856111,-78.574167,35.0,23.0
2025-09-02,9,2025,Old High School,Swain,35.498711,-83.310242,24.0,23.0
2025-09-02,9,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,31.0,14.0
2025-09-02,9,2025,Rockwell,Rowan,35.551868,-80.395039,42.0,27.0
2025-09-02,9,2025,West Johnston Co.,Johnston,35.59095,-78.4622,35.0,21.0
2025-09-03,9,2025,Bryson City,Swain,35.434767,-83.442133,30.0,30.0
2025-09-03,9,2025,Castle Hayne,New Hanover,34.364167,-77.838611,39.0,27.5
2025-09-03,9,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,45.0,35.0
2025-09-03,9,2025,Durham Armory,Durham,36.0329550008979,-78.904037,47.0,30.5
2025-09-03,9,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,36.0,
2025-09-03,9,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,47.0,50.0
2025-09-03,9,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,45.0,37.0
2025-09-03,9,2025,Leggett,Edgecombe,35.988278,-77.5843,42.0,29.0
2025-09-03,9,2025,Linville Falls,Avery,35.972347,-81.933072,29.0,
2025-09-03,9,2025,Mendenhall School,Guilford,36.1090060008986,-79.802314,46.0,33.0
2025-09-03,9,2025,Millbrook School,Wake,35.856111,-78.574167,44.0,34.0
2025-09-03,9,2025,Old High School,Swain,35.498711,-83.310242,27.0,22.0
2025-09-03,9,2025,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,39.0,23.0
2025-09-03,9,2025,Rockwell,Rowan,35.551868,-80.395039,50.0,51.0
2025-09-03,9,2025,West Johnston Co.,Johnston,35.59095,-78.4622,42.0,38.0
2025-09-04,9,2025,Bryson City,Swain,35.434767,-83.442133,29.0,30.0
2025-09-04,9,2025,Castle Hayne,New Hanover,34.364167,-77.838611,44.0,28.5
2025-09-04,9,2025,Clemmons Middle,Forsyth,36.026612,-80.341962,38.0,45.5
2025-09-04,9,2025,Durham Armory,Durham,36.0329550008979,-78.904037,45.0,42.0
2025-09-04,9,2025,Frying Pan Mountain,Haywood,35.379167,-82.7925,36.0,31.0
2025-09-04,9,2025,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,38.0,50.0
2025-09-04,9,2025,Hattie Avenue,Forsyth,36.11094,-80.224501,41.0,51.0
